INPUT:image	OUTPUT:result	CONFIDENCE:result	
/car-numbers-1/train_unlabelled/4774.png	no	99.23%	
/car-numbers-1/train_unlabelled/3519.png	no	98.83%	
/car-numbers-1/train_unlabelled/5122.png	no	98.76%	
/car-numbers-1/train_unlabelled/5547.png	no	98.77%	
/car-numbers-1/train_unlabelled/2931.png	no	99.99%	
/car-numbers-1/train_unlabelled/3272.png	no	98.77%	
/car-numbers-1/train_unlabelled/3379.png	no	78.75%	
/car-numbers-1/train_unlabelled/3174.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5857.png	no	99.95%	
/car-numbers-1/train_unlabelled/4175.png	no	99.99%	
/car-numbers-1/train_unlabelled/5767.png	no	99.99%	
/car-numbers-1/train_unlabelled/3019.png	no	98.93%	
/car-numbers-1/train_unlabelled/2201.png	no	98.77%	
/car-numbers-1/train_unlabelled/773.png	no	99.95%	
/car-numbers-1/train_unlabelled/992.png	no	99.97%	
/car-numbers-1/train_unlabelled/2937.png	no	98.78%	
/car-numbers-1/train_unlabelled/5704.png	no	98.94%	
/car-numbers-1/train_unlabelled/1962.png	no	98.78%	
/car-numbers-1/train_unlabelled/4529.png	no	99.50%	
/car-numbers-1/train_unlabelled/5439.png	no	98.15%	
/car-numbers-1/train_unlabelled/1859.png	no	98.78%	
/car-numbers-1/train_unlabelled/3845.png	no	98.74%	
/car-numbers-1/train_unlabelled/1682.png	no	98.76%	
/car-numbers-1/train_unlabelled/1613.png	no	98.77%	
/car-numbers-1/train_unlabelled/2469.png	no	98.77%	
/car-numbers-1/train_unlabelled/4417.png	no	99.50%	
/car-numbers-1/train_unlabelled/5407.png	no	99.33%	
/car-numbers-1/train_unlabelled/780.png	no	98.78%	
/car-numbers-1/train_unlabelled/4653.png	no	98.80%	
/car-numbers-1/train_unlabelled/1274.png	no	99.95%	
/car-numbers-1/train_unlabelled/3459.png	no	99.99%	
/car-numbers-1/train_unlabelled/3559.png	no	98.94%	
/car-numbers-1/train_unlabelled/4858.png	no	98.94%	
/car-numbers-1/train_unlabelled/2775.png	no	99.14%	
/car-numbers-1/train_unlabelled/3484.png	no	98.82%	
/car-numbers-1/train_unlabelled/2164.png	no	99.14%	
/car-numbers-1/train_unlabelled/2653.png	no	98.81%	
/car-numbers-1/train_unlabelled/5927.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2523.png	no	99.13%	
/car-numbers-1/train_unlabelled/3644.png	no	99.33%	
/car-numbers-1/train_unlabelled/1418.png	no	98.91%	
/car-numbers-1/train_unlabelled/1727.png	no	98.76%	
/car-numbers-1/train_unlabelled/5001.png	no	98.92%	
/car-numbers-1/train_unlabelled/3766.png	no	98.92%	
/car-numbers-1/train_unlabelled/2125.png	no	98.78%	
/car-numbers-1/train_unlabelled/2353.png	no	99.99%	
/car-numbers-1/train_unlabelled/3079.png	no	98.76%	
/car-numbers-1/train_unlabelled/3494.png	no	99.99%	
/car-numbers-1/train_unlabelled/5369.png	no	99.17%	
/car-numbers-1/train_unlabelled/5183.png	yes	99.99%	
/car-numbers-1/train_unlabelled/1848.png	no	99.99%	
/car-numbers-1/train_unlabelled/2065.png	no	99.95%	
/car-numbers-1/train_unlabelled/3878.png	no	98.77%	
/car-numbers-1/train_unlabelled/3096.png	no	99.95%	
/car-numbers-1/train_unlabelled/3850.png	no	99.13%	
/car-numbers-1/train_unlabelled/917.png	no	98.94%	
/car-numbers-1/train_unlabelled/4140.png	no	99.99%	
/car-numbers-1/train_unlabelled/2921.png	no	99.97%	
/car-numbers-1/train_unlabelled/1248.png	no	99.99%	
/car-numbers-1/train_unlabelled/4246.png	no	99.99%	
/car-numbers-1/train_unlabelled/663.png	no	99.99%	
/car-numbers-1/train_unlabelled/2121.png	no	99.32%	
/car-numbers-1/train_unlabelled/3139.png	no	99.99%	
/car-numbers-1/train_unlabelled/1317.png	no	99.99%	
/car-numbers-1/train_unlabelled/1762.png	no	99.99%	
/car-numbers-1/train_unlabelled/1452.png	no	99.99%	
/car-numbers-1/train_unlabelled/3604.png	no	99.99%	
/car-numbers-1/train_unlabelled/5068.png	no	99.99%	
/car-numbers-1/train_unlabelled/4381.png	no	99.99%	
/car-numbers-1/train_unlabelled/865.png	no	99.99%	
/car-numbers-1/train_unlabelled/5865.png	no	99.33%	
/car-numbers-1/train_unlabelled/3101.png	no	99.33%	
/car-numbers-1/train_unlabelled/2379.png	no	98.77%	
/car-numbers-1/train_unlabelled/5312.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1476.png	no	98.94%	
/car-numbers-1/train_unlabelled/3100.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3269.png	no	98.77%	
/car-numbers-1/train_unlabelled/5758.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3015.png	no	99.99%	
/car-numbers-1/train_unlabelled/1382.png	no	99.99%	
/car-numbers-1/train_unlabelled/3539.png	no	100.00%	
/car-numbers-1/train_unlabelled/2241.png	no	99.99%	
/car-numbers-1/train_unlabelled/4007.png	no	99.99%	
/car-numbers-1/train_unlabelled/2421.png	no	99.97%	
/car-numbers-1/train_unlabelled/5027.png	no	98.77%	
/car-numbers-1/train_unlabelled/3399.png	no	99.99%	
/car-numbers-1/train_unlabelled/3994.png	no	98.83%	
/car-numbers-1/train_unlabelled/2175.png	no	98.81%	
/car-numbers-1/train_unlabelled/3735.png	no	99.99%	
/car-numbers-1/train_unlabelled/1409.png	no	98.88%	
/car-numbers-1/train_unlabelled/2170.png	no	99.99%	
/car-numbers-1/train_unlabelled/5906.png	yes	99.99%	
/car-numbers-1/train_unlabelled/1585.png	no	99.99%	
/car-numbers-1/train_unlabelled/1383.png	no	99.99%	
/car-numbers-1/train_unlabelled/2642.png	no	99.99%	
/car-numbers-1/train_unlabelled/5193.png	no	99.99%	
/car-numbers-1/train_unlabelled/4320.png	no	99.99%	
/car-numbers-1/train_unlabelled/4385.png	no	99.22%	
/car-numbers-1/train_unlabelled/3290.png	no	99.23%	
/car-numbers-1/train_unlabelled/962.png	no	99.99%	
/car-numbers-1/train_unlabelled/5938.png	no	98.94%	
/car-numbers-1/train_unlabelled/723.png	no	98.77%	
/car-numbers-1/train_unlabelled/1584.png	no	98.83%	
/car-numbers-1/train_unlabelled/3887.png	no	98.83%	
/car-numbers-1/train_unlabelled/654.png	no	98.83%	
/car-numbers-1/train_unlabelled/4587.png	no	99.23%	
/car-numbers-1/train_unlabelled/5935.png	no	99.95%	
/car-numbers-1/train_unlabelled/3486.png	no	99.43%	
/car-numbers-1/train_unlabelled/1053.png	no	99.95%	
/car-numbers-1/train_unlabelled/1772.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1941.png	no	99.23%	
/car-numbers-1/train_unlabelled/3979.png	no	99.97%	
/car-numbers-1/train_unlabelled/988.png	no	99.23%	
/car-numbers-1/train_unlabelled/4395.png	no	99.23%	
/car-numbers-1/train_unlabelled/1470.png	no	98.94%	
/car-numbers-1/train_unlabelled/2961.png	no	98.83%	
/car-numbers-1/train_unlabelled/5916.png	no	98.80%	
/car-numbers-1/train_unlabelled/3687.png	no	98.63%	
/car-numbers-1/train_unlabelled/2130.png	no	98.54%	
/car-numbers-1/train_unlabelled/4886.png	no	98.83%	
/car-numbers-1/train_unlabelled/893.png	no	99.22%	
/car-numbers-1/train_unlabelled/4974.png	no	99.95%	
/car-numbers-1/train_unlabelled/3229.png	no	98.69%	
/car-numbers-1/train_unlabelled/1657.png	no	99.95%	
/car-numbers-1/train_unlabelled/5293.png	no	98.77%	
/car-numbers-1/train_unlabelled/2566.png	no	98.82%	
/car-numbers-1/train_unlabelled/5456.png	no	98.21%	
/car-numbers-1/train_unlabelled/3462.png	no	99.99%	
/car-numbers-1/train_unlabelled/5441.png	no	99.14%	
/car-numbers-1/train_unlabelled/5451.png	no	99.99%	
/car-numbers-1/train_unlabelled/4735.png	no	98.77%	
/car-numbers-1/train_unlabelled/1400.png	no	99.14%	
/car-numbers-1/train_unlabelled/4429.png	no	99.95%	
/car-numbers-1/train_unlabelled/5452.png	no	99.17%	
/car-numbers-1/train_unlabelled/4789.png	no	99.99%	
/car-numbers-1/train_unlabelled/1631.png	no	99.09%	
/car-numbers-1/train_unlabelled/1628.png	no	98.54%	
/car-numbers-1/train_unlabelled/5182.png	no	98.82%	
/car-numbers-1/train_unlabelled/5069.png	no	98.81%	
/car-numbers-1/train_unlabelled/5730.png	no	99.99%	
/car-numbers-1/train_unlabelled/4796.png	no	99.99%	
/car-numbers-1/train_unlabelled/1718.png	no	98.77%	
/car-numbers-1/train_unlabelled/2953.png	no	99.95%	
/car-numbers-1/train_unlabelled/2551.png	no	99.29%	
/car-numbers-1/train_unlabelled/5817.png	no	98.77%	
/car-numbers-1/train_unlabelled/2808.png	no	99.95%	
/car-numbers-1/train_unlabelled/2991.png	no	99.95%	
/car-numbers-1/train_unlabelled/2395.png	no	99.99%	
/car-numbers-1/train_unlabelled/1487.png	no	98.94%	
/car-numbers-1/train_unlabelled/2088.png	no	99.99%	
/car-numbers-1/train_unlabelled/2228.png	no	99.07%	
/car-numbers-1/train_unlabelled/990.png	no	99.99%	
/car-numbers-1/train_unlabelled/2850.png	no	99.98%	
/car-numbers-1/train_unlabelled/3801.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2451.png	no	99.33%	
/car-numbers-1/train_unlabelled/1462.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1220.png	no	99.99%	
/car-numbers-1/train_unlabelled/4885.png	no	98.83%	
/car-numbers-1/train_unlabelled/2348.png	no	98.97%	
/car-numbers-1/train_unlabelled/860.png	no	98.97%	
/car-numbers-1/train_unlabelled/1570.png	no	98.96%	
/car-numbers-1/train_unlabelled/2108.png	no	99.32%	
/car-numbers-1/train_unlabelled/3787.png	no	99.99%	
/car-numbers-1/train_unlabelled/1550.png	no	98.94%	
/car-numbers-1/train_unlabelled/2618.png	no	99.77%	
/car-numbers-1/train_unlabelled/4340.png	no	99.99%	
/car-numbers-1/train_unlabelled/2054.png	no	99.41%	
/car-numbers-1/train_unlabelled/5577.png	no	99.33%	
/car-numbers-1/train_unlabelled/2767.png	no	99.99%	
/car-numbers-1/train_unlabelled/5647.png	no	98.97%	
/car-numbers-1/train_unlabelled/1271.png	no	98.97%	
/car-numbers-1/train_unlabelled/926.png	no	99.99%	
/car-numbers-1/train_unlabelled/5239.png	no	99.99%	
/car-numbers-1/train_unlabelled/5671.png	no	99.99%	
/car-numbers-1/train_unlabelled/3451.png	no	99.33%	
/car-numbers-1/train_unlabelled/5668.png	no	98.78%	
/car-numbers-1/train_unlabelled/2756.png	no	99.99%	
/car-numbers-1/train_unlabelled/3793.png	no	98.83%	
/car-numbers-1/train_unlabelled/2206.png	no	98.83%	
/car-numbers-1/train_unlabelled/4235.png	no	98.78%	
/car-numbers-1/train_unlabelled/4608.png	no	98.80%	
/car-numbers-1/train_unlabelled/4600.png	no	99.62%	
/car-numbers-1/train_unlabelled/4836.png	no	99.33%	
/car-numbers-1/train_unlabelled/1862.png	no	99.33%	
/car-numbers-1/train_unlabelled/4749.png	no	98.82%	
/car-numbers-1/train_unlabelled/5280.png	_404	87.84%	
/car-numbers-1/train_unlabelled/2270.png	no	98.82%	
/car-numbers-1/train_unlabelled/4868.png	no	99.71%	
/car-numbers-1/train_unlabelled/1686.png	no	98.94%	
/car-numbers-1/train_unlabelled/3049.png	no	99.78%	
/car-numbers-1/train_unlabelled/3688.png	no	98.83%	
/car-numbers-1/train_unlabelled/2408.png	no	98.76%	
/car-numbers-1/train_unlabelled/4519.png	no	99.99%	
/car-numbers-1/train_unlabelled/1151.png	no	98.81%	
/car-numbers-1/train_unlabelled/3623.png	no	99.93%	
/car-numbers-1/train_unlabelled/4483.png	no	99.99%	
/car-numbers-1/train_unlabelled/1873.png	no	99.96%	
/car-numbers-1/train_unlabelled/3198.png	no	99.99%	
/car-numbers-1/train_unlabelled/2198.png	no	98.83%	
/car-numbers-1/train_unlabelled/5534.png	no	98.83%	
/car-numbers-1/train_unlabelled/2581.png	no	99.77%	
/car-numbers-1/train_unlabelled/5083.png	no	99.65%	
/car-numbers-1/train_unlabelled/2177.png	no	98.71%	
/car-numbers-1/train_unlabelled/1583.png	no	98.94%	
/car-numbers-1/train_unlabelled/1704.png	no	99.99%	
/car-numbers-1/train_unlabelled/1529.png	no	99.99%	
/car-numbers-1/train_unlabelled/1071.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1131.png	no	99.14%	
/car-numbers-1/train_unlabelled/3055.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4496.png	no	98.83%	
/car-numbers-1/train_unlabelled/5809.png	no	99.99%	
/car-numbers-1/train_unlabelled/3300.png	no	99.14%	
/car-numbers-1/train_unlabelled/1861.png	no	99.99%	
/car-numbers-1/train_unlabelled/2185.png	no	99.83%	
/car-numbers-1/train_unlabelled/3743.png	no	99.83%	
/car-numbers-1/train_unlabelled/4427.png	no	99.95%	
/car-numbers-1/train_unlabelled/5181.png	yes	99.99%	
/car-numbers-1/train_unlabelled/2904.png	no	99.14%	
/car-numbers-1/train_unlabelled/2527.png	no	99.99%	
/car-numbers-1/train_unlabelled/5532.png	no	99.99%	
/car-numbers-1/train_unlabelled/2568.png	no	99.99%	
/car-numbers-1/train_unlabelled/3317.png	no	99.99%	
/car-numbers-1/train_unlabelled/5648.png	no	99.99%	
/car-numbers-1/train_unlabelled/5907.png	no	99.22%	
/car-numbers-1/train_unlabelled/4264.png	no	99.22%	
/car-numbers-1/train_unlabelled/3923.png	no	99.95%	
/car-numbers-1/train_unlabelled/3999.png	no	92.37%	
/car-numbers-1/train_unlabelled/2562.png	no	99.34%	
/car-numbers-1/train_unlabelled/1399.png	no	99.99%	
/car-numbers-1/train_unlabelled/2810.png	no	99.90%	
/car-numbers-1/train_unlabelled/3303.png	no	99.14%	
/car-numbers-1/train_unlabelled/2980.png	no	98.83%	
/car-numbers-1/train_unlabelled/3706.png	no	98.82%	
/car-numbers-1/train_unlabelled/4902.png	no	98.83%	
/car-numbers-1/train_unlabelled/2086.png	no	98.83%	
/car-numbers-1/train_unlabelled/4061.png	no	98.81%	
/car-numbers-1/train_unlabelled/677.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4563.png	no	98.54%	
/car-numbers-1/train_unlabelled/4073.png	no	99.99%	
/car-numbers-1/train_unlabelled/2288.png	no	98.60%	
/car-numbers-1/train_unlabelled/796.png	no	98.81%	
/car-numbers-1/train_unlabelled/5342.png	no	99.99%	
/car-numbers-1/train_unlabelled/2829.png	no	99.99%	
/car-numbers-1/train_unlabelled/2704.png	no	99.99%	
/car-numbers-1/train_unlabelled/3650.png	no	98.82%	
/car-numbers-1/train_unlabelled/5634.png	no	98.82%	
/car-numbers-1/train_unlabelled/3836.png	no	99.99%	
/car-numbers-1/train_unlabelled/5100.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2990.png	no	98.83%	
/car-numbers-1/train_unlabelled/2812.png	no	98.83%	
/car-numbers-1/train_unlabelled/5040.png	no	98.94%	
/car-numbers-1/train_unlabelled/2372.png	no	99.14%	
/car-numbers-1/train_unlabelled/1065.png	no	99.91%	
/car-numbers-1/train_unlabelled/688.png	no	98.98%	
/car-numbers-1/train_unlabelled/2488.png	no	98.87%	
/car-numbers-1/train_unlabelled/2484.png	no	98.76%	
/car-numbers-1/train_unlabelled/3736.png	no	98.80%	
/car-numbers-1/train_unlabelled/3968.png	no	99.99%	
/car-numbers-1/train_unlabelled/5473.png	no	99.99%	
/car-numbers-1/train_unlabelled/2248.png	yes	100.00%	
/car-numbers-1/train_unlabelled/745.png	no	98.82%	
/car-numbers-1/train_unlabelled/5586.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3897.png	no	99.33%	
/car-numbers-1/train_unlabelled/4117.png	no	98.83%	
/car-numbers-1/train_unlabelled/4350.png	no	98.81%	
/car-numbers-1/train_unlabelled/824.png	yes	99.99%	
/car-numbers-1/train_unlabelled/2517.png	no	98.81%	
/car-numbers-1/train_unlabelled/3413.png	no	99.95%	
/car-numbers-1/train_unlabelled/3898.png	no	99.95%	
/car-numbers-1/train_unlabelled/4633.png	no	99.95%	
/car-numbers-1/train_unlabelled/1856.png	no	99.95%	
/car-numbers-1/train_unlabelled/5205.png	no	98.79%	
/car-numbers-1/train_unlabelled/1995.png	no	98.83%	
/car-numbers-1/train_unlabelled/5058.png	no	98.70%	
/car-numbers-1/train_unlabelled/930.png	no	99.99%	
/car-numbers-1/train_unlabelled/2544.png	no	98.83%	
/car-numbers-1/train_unlabelled/995.png	no	98.83%	
/car-numbers-1/train_unlabelled/2428.png	no	99.99%	
/car-numbers-1/train_unlabelled/5279.png	no	99.14%	
/car-numbers-1/train_unlabelled/798.png	no	99.99%	
/car-numbers-1/train_unlabelled/1023.png	no	99.99%	
/car-numbers-1/train_unlabelled/1083.png	no	98.94%	
/car-numbers-1/train_unlabelled/1049.png	no	98.82%	
/car-numbers-1/train_unlabelled/1801.png	no	69.23%	
/car-numbers-1/train_unlabelled/5657.png	no	98.80%	
/car-numbers-1/train_unlabelled/4328.png	no	99.13%	
/car-numbers-1/train_unlabelled/3160.png	yes	99.99%	
/car-numbers-1/train_unlabelled/3572.png	no	98.82%	
/car-numbers-1/train_unlabelled/5847.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1953.png	no	99.33%	
/car-numbers-1/train_unlabelled/2518.png	no	98.80%	
/car-numbers-1/train_unlabelled/5428.png	no	98.83%	
/car-numbers-1/train_unlabelled/2547.png	no	99.99%	
/car-numbers-1/train_unlabelled/4572.png	no	99.99%	
/car-numbers-1/train_unlabelled/1599.png	no	99.99%	
/car-numbers-1/train_unlabelled/4091.png	no	99.99%	
/car-numbers-1/train_unlabelled/850.png	no	99.95%	
/car-numbers-1/train_unlabelled/960.png	no	99.99%	
/car-numbers-1/train_unlabelled/1158.png	no	99.99%	
/car-numbers-1/train_unlabelled/4144.png	no	98.82%	
/car-numbers-1/train_unlabelled/2766.png	no	93.95%	
/car-numbers-1/train_unlabelled/5849.png	no	98.81%	
/car-numbers-1/train_unlabelled/4804.png	no	99.99%	
/car-numbers-1/train_unlabelled/4642.png	no	99.99%	
/car-numbers-1/train_unlabelled/4926.png	no	99.33%	
/car-numbers-1/train_unlabelled/2869.png	no	98.82%	
/car-numbers-1/train_unlabelled/4031.png	no	99.32%	
/car-numbers-1/train_unlabelled/2771.png	no	98.79%	
/car-numbers-1/train_unlabelled/3274.png	no	99.94%	
/car-numbers-1/train_unlabelled/3395.png	no	99.94%	
/car-numbers-1/train_unlabelled/5660.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3012.png	no	99.13%	
/car-numbers-1/train_unlabelled/4673.png	no	99.32%	
/car-numbers-1/train_unlabelled/2730.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2246.png	no	99.99%	
/car-numbers-1/train_unlabelled/909.png	no	99.94%	
/car-numbers-1/train_unlabelled/2323.png	no	98.80%	
/car-numbers-1/train_unlabelled/5923.png	no	99.99%	
/car-numbers-1/train_unlabelled/5256.png	no	89.12%	
/car-numbers-1/train_unlabelled/5188.png	no	99.99%	
/car-numbers-1/train_unlabelled/4917.png	no	99.99%	
/car-numbers-1/train_unlabelled/5380.png	no	99.99%	
/car-numbers-1/train_unlabelled/5717.png	no	99.99%	
/car-numbers-1/train_unlabelled/3930.png	no	98.62%	
/car-numbers-1/train_unlabelled/3554.png	no	99.99%	
/car-numbers-1/train_unlabelled/5050.png	no	98.82%	
/car-numbers-1/train_unlabelled/3122.png	no	98.94%	
/car-numbers-1/train_unlabelled/2104.png	no	98.83%	
/car-numbers-1/train_unlabelled/2579.png	no	99.99%	
/car-numbers-1/train_unlabelled/4919.png	no	99.99%	
/car-numbers-1/train_unlabelled/3951.png	no	99.99%	
/car-numbers-1/train_unlabelled/2367.png	no	99.99%	
/car-numbers-1/train_unlabelled/4489.png	no	99.99%	
/car-numbers-1/train_unlabelled/4127.png	no	98.82%	
/car-numbers-1/train_unlabelled/4712.png	no	98.82%	
/car-numbers-1/train_unlabelled/4035.png	no	98.82%	
/car-numbers-1/train_unlabelled/4922.png	no	98.83%	
/car-numbers-1/train_unlabelled/3961.png	no	98.54%	
/car-numbers-1/train_unlabelled/2721.png	no	99.95%	
/car-numbers-1/train_unlabelled/1190.png	no	99.95%	
/car-numbers-1/train_unlabelled/3925.png	no	99.95%	
/car-numbers-1/train_unlabelled/1207.png	no	98.84%	
/car-numbers-1/train_unlabelled/1730.png	no	98.53%	
/car-numbers-1/train_unlabelled/5719.png	no	98.81%	
/car-numbers-1/train_unlabelled/4680.png	no	98.83%	
/car-numbers-1/train_unlabelled/5910.png	no	98.77%	
/car-numbers-1/train_unlabelled/1251.png	no	99.99%	
/car-numbers-1/train_unlabelled/2876.png	no	98.94%	
/car-numbers-1/train_unlabelled/2030.png	no	99.95%	
/car-numbers-1/train_unlabelled/3806.png	no	99.99%	
/car-numbers-1/train_unlabelled/5924.png	no	98.94%	
/car-numbers-1/train_unlabelled/1146.png	no	98.94%	
/car-numbers-1/train_unlabelled/3009.png	no	99.99%	
/car-numbers-1/train_unlabelled/2497.png	no	99.99%	
/car-numbers-1/train_unlabelled/5111.png	no	99.91%	
/car-numbers-1/train_unlabelled/1443.png	no	99.99%	
/car-numbers-1/train_unlabelled/5713.png	no	98.82%	
/car-numbers-1/train_unlabelled/3643.png	no	99.99%	
/car-numbers-1/train_unlabelled/3157.png	no	99.99%	
/car-numbers-1/train_unlabelled/5607.png	no	99.99%	
/car-numbers-1/train_unlabelled/2687.png	no	98.94%	
/car-numbers-1/train_unlabelled/840.png	no	98.94%	
/car-numbers-1/train_unlabelled/5728.png	no	98.94%	
/car-numbers-1/train_unlabelled/2156.png	no	99.99%	
/car-numbers-1/train_unlabelled/1885.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2494.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2545.png	no	99.76%	
/car-numbers-1/train_unlabelled/3988.png	no	98.69%	
/car-numbers-1/train_unlabelled/5133.png	no	98.76%	
/car-numbers-1/train_unlabelled/670.png	no	89.81%	
/car-numbers-1/train_unlabelled/4043.png	no	99.93%	
/car-numbers-1/train_unlabelled/5733.png	no	99.99%	
/car-numbers-1/train_unlabelled/907.png	no	99.99%	
/car-numbers-1/train_unlabelled/3442.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5711.png	no	99.95%	
/car-numbers-1/train_unlabelled/3385.png	no	99.99%	
/car-numbers-1/train_unlabelled/4245.png	no	99.99%	
/car-numbers-1/train_unlabelled/2301.png	no	98.52%	
/car-numbers-1/train_unlabelled/4714.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1361.png	no	97.77%	
/car-numbers-1/train_unlabelled/726.png	no	99.99%	
/car-numbers-1/train_unlabelled/2927.png	no	99.99%	
/car-numbers-1/train_unlabelled/662.png	no	98.82%	
/car-numbers-1/train_unlabelled/2543.png	no	99.99%	
/car-numbers-1/train_unlabelled/1365.png	no	98.82%	
/car-numbers-1/train_unlabelled/5486.png	no	99.95%	
/car-numbers-1/train_unlabelled/5537.png	yes	99.88%	
/car-numbers-1/train_unlabelled/4044.png	no	97.99%	
/car-numbers-1/train_unlabelled/4274.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3839.png	no	99.84%	
/car-numbers-1/train_unlabelled/2197.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5170.png	no	98.83%	
/car-numbers-1/train_unlabelled/3583.png	no	98.54%	
/car-numbers-1/train_unlabelled/5065.png	no	99.91%	
/car-numbers-1/train_unlabelled/1544.png	no	99.99%	
/car-numbers-1/train_unlabelled/1496.png	no	99.98%	
/car-numbers-1/train_unlabelled/5616.png	no	86.35%	
/car-numbers-1/train_unlabelled/2654.png	yes	100.00%	
